Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_266.jpg;13.5273;0.80022;0;2.199599;125.7865;101.1834;0.01819376;47.56314;1.089377
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_333.jpg;10.50757;1;0;2.233311;125.871;101.2883;0.03951217;49.0877;1.053127
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_399.jpg;7.495469;1;0;2.291707;125.9561;101.3969;0.08934155;50.32878;1.002477
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_466.jpg;4.511119;1;0;2.335334;126.0719;101.5462;0.1998255;51.44766;0.8837974
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_532.jpg;1.498406;1;0;2.378337;126.1612;101.6613;0.3258677;51.87685;0.7565513
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_597.jpg;0;1;0;2.434772;126.2531;101.7786;0.5005646;51.9833;0.6038226
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_665.jpg;0;1;0;2.476437;126.3789;101.9389;0.7910573;51.99142;0.3880597
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_733.jpg;0;1;0;2.518119;126.4754;102.0615;1.028772;51.97087;0.2126419
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_798.jpg;0;1;0;2.573786;126.5737;102.1859;1.261535;51.94501;0.02036602
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_866.jpg;0;1;0;2.615516;126.7025;102.3547;1.403978;51.98907;359.9941
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_931.jpg;0;1;0;2.663782;126.8004;102.4809;1.340219;51.93168;-0.001301
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_28_997.jpg;0;1;0;2.722946;126.901;102.6091;1.308919;51.91305;-0.001377416
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_065.jpg;0;1;0;2.764174;127.0384;102.7834;1.320465;51.89583;-0.001058987
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_133.jpg;3.081258;1;0;2.805295;127.1427;102.9174;1.351526;52.09074;0.0001236448
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_199.jpg;6.089183;1;0;2.859255;127.246;103.0543;1.347949;52.63974;0.01482065
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_266.jpg;9.005031;0.9049493;0;2.899118;127.3804;103.2428;1.288372;54.01813;0.07941846
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_331.jpg;12.00571;0.7049038;0;2.932837;127.4766;103.3882;1.16752;55.52724;0.1711424
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_398.jpg;15;0.5034013;0;2.960213;127.5669;103.5372;0.9770229;57.40546;0.3385928
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_465.jpg;15;0.3043523;0;2.968605;127.6776;103.7397;0.5998009;60.21727;0.6586401
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_533.jpg;15;0.0975313;0;2.969973;127.7532;103.8932;0.2234071;62.33792;0.9542851
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_601.jpg;15;0;0;2.955921;127.8233;104.0483;359.8473;64.36301;1.260318
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_667.jpg;11.99531;0;0;2.942532;127.9167;104.2594;359.6454;66.71873;1.32137
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_734.jpg;15;0;0;2.929531;127.9821;104.4217;359.6725;68.46027;1.201453
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_801.jpg;11.9719;0.1019017;0;2.904381;128.041;104.5884;359.8676;70.10547;1.029914
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_868.jpg;8.996977;0.30023;0;2.890738;128.1094;104.8129;0.09353093;72.10132;0.9524899
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_29_934.jpg;5.961528;0.5025932;0;2.897494;128.1578;104.9819;0.203768;73.25012;0.901727
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_002.jpg;2.976779;0.7015765;0;2.921846;128.2053;105.1519;0.285026;74.0327;0.8292379
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_065.jpg;0;0.9012274;0;2.950558;128.2697;105.3816;0.408911;74.43831;0.6864431
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_134.jpg;0;1;0;2.986044;128.319;105.5572;0.5489393;74.4864;0.5654191
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_201.jpg;0;1;0;3.039099;128.369;105.7357;0.7257248;74.48631;0.4365098
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_268.jpg;0;1;0;3.078893;128.4371;105.9781;1.001862;74.46362;0.2532916
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_335.jpg;0;1;0;3.118191;128.4893;106.1624;1.209916;74.42949;0.09287228
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_401.jpg;1.510429;1;0;3.172771;128.5409;106.3491;1.403564;74.45671;359.9936
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_469.jpg;4.485646;1;0;3.213161;128.6059;106.5989;1.41542;74.93491;-0.005520997
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_537.jpg;7.502725;1;0;3.258429;128.6524;106.7888;1.36418;75.74089;0.004975656
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_601.jpg;10.49677;1;0;3.308892;128.6946;106.9818;1.303831;76.96973;0.08289913
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_668.jpg;13.45383;1;0;3.343858;128.742;107.2425;1.126431;79.30232;0.2525499
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_733.jpg;15;1;0;3.378487;128.769;107.4399;0.8971534;81.4759;0.4402116
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_800.jpg;13.49679;1;0;3.424212;128.7888;107.6391;0.6089268;83.72205;0.6793782
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_868.jpg;10.43365;1;0;3.46194;128.8065;107.9079;0.1798507;86.2578;1.022068
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_30_935.jpg;7.441724;1;0;3.498909;128.8156;108.1131;359.9096;87.6504;1.223912
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_001.jpg;4.446898;1;0;3.538798;128.8243;108.3239;359.8595;88.55035;1.222003
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_070.jpg;1.414745;1;0;3.561513;128.8333;108.6135;0.07066779;89.17564;0.9885521
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_135.jpg;0;1;0;3.616723;128.8374;108.834;0.2347818;89.3484;0.8228143
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_202.jpg;2.990732;1;0;3.667135;128.8393;109.0575;0.4356346;89.55434;0.6926666
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_270.jpg;5.993472;1;0;3.703871;128.8368;109.3587;0.6989753;90.35208;0.5697421
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_335.jpg;6.053662;1;0;3.740679;128.8312;109.586;0.8326087;91.29263;0.4754182
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_402.jpg;3.043658;1;0;3.793192;128.8235;109.815;0.9218743;92.10428;0.3675746
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_467.jpg;0.04041318;1;0;3.83204;128.8114;110.124;1.049099;92.59888;0.2330632
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_534.jpg;0;1;0;3.869242;128.8018;110.3589;1.16879;92.67395;0.1414619
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_600.jpg;0;1;0;3.918921;128.7919;110.5962;1.302387;92.67465;0.05361543
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_668.jpg;0;1;0;3.956205;128.7776;110.9158;1.463962;92.6662;-0.003992715
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_735.jpg;0;1;0;3.99417;128.7665;111.1564;1.477347;92.64874;-0.002791677
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_801.jpg;3.035197;1;0;4.048647;128.7551;111.3986;1.442445;92.76782;-0.002422636
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_870.jpg;6.018665;1;0;4.085347;128.736;111.7249;1.405477;93.46796;0.02350694
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_31_936.jpg;9.105213;1;0;4.132692;128.7166;111.9712;1.349731;94.43945;0.09408732
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_003.jpg;12.10174;1;0;4.16677;128.6815;112.2999;1.164255;96.43869;0.2512629
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_069.jpg;9.103724;1;0;4.201183;128.6481;112.5468;0.9595659;98.03726;0.4147715
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_137.jpg;6.126197;1;0;4.237441;128.6101;112.7946;0.7235747;99.3222;0.5878423
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_186.jpg;4.55077;1;0;4.26174;128.5681;113.0438;0.4804694;100.2442;0.7632285
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_253.jpg;0.8408704;1;0;4.309775;128.5234;113.295;0.2528384;100.7693;0.9115922
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_320.jpg;0;1;0;4.357133;128.4771;113.5488;0.05973483;100.9583;1.016779
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_386.jpg;0;1;0;4.391879;128.4129;113.8926;359.9409;100.9965;1.093037
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_453.jpg;1.526153;1;0;4.425676;128.3636;114.1553;0.004004052;101.0341;1.058664
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_520.jpg;4.508718;1;0;4.471296;128.3112;114.4195;0.07457998;101.3232;1.031129
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_587.jpg;7.519688;1;0;4.504448;128.2354;114.7732;0.1458635;102.298;1.002961
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_653.jpg;10.49787;1;0;4.537885;128.1719;115.0385;0.1616149;103.5138;1.020691
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_720.jpg;13.53241;1;0;4.579639;128.1015;115.3028;0.1150362;105.1455;1.081624
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_787.jpg;10.54726;1;0;4.610408;127.9973;115.6538;359.9839;107.4476;1.169423
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_854.jpg;7.551977;1;0;4.639352;127.9119;115.9194;0.005822563;108.8163;1.174371
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_921.jpg;4.551315;1;0;4.684448;127.822;116.1853;0.01077737;109.8708;1.094732
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_32_987.jpg;1.545195;1;0;4.718512;127.6935;116.541;0.03692238;110.7148;1.021681
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_055.jpg;1.5639;1;0;4.752948;127.5929;116.8093;0.08017529;111.0198;0.9832674
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_121.jpg;4.591035;1;0;4.797718;127.4887;117.0786;0.1418887;111.3997;0.9622314
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_187.jpg;7.576329;1;0;4.830237;127.3431;117.438;0.2107097;112.3746;0.9640159
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_254.jpg;10.59551;1;0;4.862737;127.2277;117.7064;0.2146468;113.5401;0.9937858
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_321.jpg;7.591907;1;0;4.904939;127.1073;117.9733;0.1523675;114.8463;1.021965
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_387.jpg;4.608606;1;0;4.938878;126.9391;118.3285;0.03031729;116.2027;1.079455
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_454.jpg;1.597678;1;0;4.971855;126.808;118.5962;359.9903;116.7969;1.107958
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_519.jpg;0;1;0;5.009821;126.6743;118.8657;0.01643773;117.0497;1.08442
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_588.jpg;1.568099;1;0;5.011768;126.4938;119.2245;0.06155933;117.2025;1.005519
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_654.jpg;4.575816;1;0;5.01941;126.3543;119.4927;0.1517773;117.576;0.9877459
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_721.jpg;7.581663;1;0;5.010665;126.212;119.7589;0.231184;118.2478;0.9791294
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_788.jpg;10.57855;1;0;5.016774;126.0162;120.1087;0.2633426;119.75;0.9918995
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_855.jpg;13.52723;1;0;5.003727;125.8628;120.3642;0.1704494;121.3464;1.056445
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_922.jpg;10.54072;1;0;5.008389;125.7039;120.6154;0.0259452;123.0103;1.152735
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_33_988.jpg;7.516036;1;0;5.011605;125.4842;120.9485;359.9572;124.7809;1.171597
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_053.jpg;4.543758;1;0;5.004673;125.313;121.1969;0.03443366;125.7224;1.146189
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_121.jpg;1.44392;1;0;5.009689;125.1391;121.442;0.03660912;126.3309;1.092189
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_188.jpg;0;1;0;5.012785;124.9038;121.7668;0.0488007;126.6659;0.9917468
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_255.jpg;0;1;0;5.011475;124.7246;122.0096;0.1111702;126.7399;0.9363381
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_322.jpg;1.524075;1;0;5.011535;124.5443;122.2525;0.2163242;126.7821;0.8739103
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_388.jpg;4.502525;1;0;5.011594;124.3013;122.5749;0.3809915;127.1688;0.7941498
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_455.jpg;7.515594;1;0;5.011487;124.1163;122.814;0.4888845;127.8439;0.7497395
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_539.jpg;10.56007;1;0;5.004978;123.8635;123.127;0.5797566;129.4175;0.7531682
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_606.jpg;6.86136;1;0;5.006011;123.6062;123.4319;0.5051652;131.1053;0.7442155
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_670.jpg;3.869474;1;0;5.015105;123.4085;123.6568;0.4366994;131.9798;0.7971655
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_737.jpg;0.8711839;0.8960381;0;5.012235;123.209;123.8798;0.3603463;132.5311;0.837432
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_804.jpg;0;0.6987371;0;5.008355;122.9413;124.1754;0.2586185;132.8058;0.8602524
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_872.jpg;0;0.4938141;0;5.005449;122.7391;124.3959;0.1951033;132.8612;0.8736622
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_34_939.jpg;0;0.2942052;0;5.001162;122.5366;124.6158;0.1318546;132.8751;0.8741508
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_004.jpg;-2.982167;0.09539409;0;4.996261;122.2678;124.9092;0.03437942;132.6693;0.8257781
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_072.jpg;-5.973654;0;0;4.98401;122.0693;125.1303;359.9391;132.1928;0.6994107
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_140.jpg;-6.001954;0;0;4.960156;121.8744;125.3528;359.8251;131.4213;0.4814556
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_206.jpg;-3.008283;0;0;4.943175;121.6187;125.6503;359.6532;130.5468;0.1291497
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_273.jpg;-0.003233403;0;0;4.926374;121.4287;125.8731;359.5165;130.2125;359.8618
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_339.jpg;0;0;0;4.902852;121.2383;126.0956;359.4408;130.1166;359.6834
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_406.jpg;0;0;0;4.884587;120.9856;126.392;359.3851;130.0998;359.5061
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_473.jpg;0;0;0;4.867;120.796;126.614;359.4019;130.1243;359.4551
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_539.jpg;-1.502829;0;0;4.842552;120.6066;126.836;359.4683;130.1502;359.467
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_607.jpg;-4.500531;0;0;4.825017;120.3583;127.1332;359.562;129.7861;359.4408
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_673.jpg;-7.497855;0;0;4.807263;120.1764;127.3579;359.6244;129.1015;359.3546
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_739.jpg;-4.496374;0;0;4.783753;119.9977;127.5836;359.6841;128.3025;359.2398
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_806.jpg;-4.488648;0;0;4.766831;119.7627;127.8857;359.7862;127.4998;359.114
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_874.jpg;-7.465567;0;0;4.748887;119.5905;128.1143;359.8944;126.7537;359.0048
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_35_938.jpg;-10.46623;0;0;4.723023;119.4235;128.3454;0.01415541;125.6946;358.8534
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_005.jpg;-7.545931;0;0;4.706589;119.2072;128.6516;359.9651;124.1382;358.8499
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_074.jpg;-4.529251;0;0;4.689632;119.0498;128.8835;359.9424;123.2677;358.913
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_139.jpg;-1.443122;0;0;4.664905;118.8962;129.1174;359.947;122.7174;358.9556
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_207.jpg;0;0;0;4.648485;118.6945;129.4293;359.9391;122.4481;359.0137
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_273.jpg;0;0;0;4.632535;118.5449;129.6627;359.9169;122.3962;359.0661
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_340.jpg;-3.007548;0;0;4.611614;118.3973;129.896;359.882;122.2516;359.1097
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_406.jpg;-6.005145;0;0;4.595421;118.2053;130.2081;359.8363;121.5842;359.1153
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_472.jpg;-5.948923;0;0;4.578276;118.0653;130.4434;359.8181;120.7904;359.0796
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_539.jpg;-3.037233;0;0;4.55632;117.9274;130.6795;359.8291;120.0939;359.058
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_606.jpg;-0.0365499;0;0;4.54017;117.7454;130.9944;359.8785;119.6316;359.0917
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_673.jpg;0;0;0;4.52416;117.6105;131.23;359.8953;119.5322;359.1285
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_741.jpg;0;0;0;4.503951;117.4768;131.4647;359.8907;119.5004;359.1747
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_808.jpg;-1.474781;0;0;4.488866;117.3002;131.7765;359.856;119.432;359.2476
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_874.jpg;-4.489278;0;0;4.473548;117.1706;132.0103;359.8207;119.0954;359.2723
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_36_941.jpg;-7.502705;0;0;4.452045;117.0446;132.245;359.7851;118.4107;359.2439
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_008.jpg;-4.507648;0;0;4.435674;116.8815;132.559;359.7539;117.3575;359.1685
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_074.jpg;-4.518375;0;0;4.420039;116.7616;132.7951;359.7603;116.7193;359.123
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_141.jpg;-7.492501;0;0;4.397648;116.6452;133.0326;359.8075;115.9742;359.0651
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_208.jpg;-7.494601;0;0;4.378742;116.4974;133.3521;359.9409;114.5995;358.9442
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_276.jpg;-4.545815;0;0;4.361695;116.3906;133.5919;0.02154335;113.6893;358.882
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_341.jpg;-1.529533;0;0;4.343275;116.2859;133.8298;-0.004267841;113.0649;358.907
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_409.jpg;0;0;0;4.327836;116.1492;134.1469;359.9582;112.7837;358.9981
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_475.jpg;0;0;0;4.312988;116.0485;134.3841;359.9165;112.7348;359.0649
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_542.jpg;0;0;0;4.293554;115.9486;134.6207;359.8683;112.7248;359.1485
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_608.jpg;-2.996568;0;0;4.279018;115.8181;134.9355;359.7925;112.4888;359.2384
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_675.jpg;-6.008357;0;0;4.264006;115.724;135.1718;359.7383;111.9378;359.2547
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_37_742.jpg;-5.968258;0;0;4.242415;115.634;135.4089;359.6949;111.062;359.2126
